# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_missense_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
mce3R	Rv1963c	Rv1963c	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
menA	Rv0534c	Rv0534c	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0
menB	Rv0548c	Rv0548c	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
menE	Rv0542c	Rv0542c	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
mesJ	Rv3625c	Rv3625c	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
mesT	Rv3176c	Rv3176c	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
metA	Rv3341	Rv3341	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0
metB	Rv1079	Rv1079	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
metC	Rv3340	Rv3340	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0
metH	Rv2124c	Rv2124c	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
metS	Rv1007c	Rv1007c	protein_coding	0	0	0	3	0	0	0	2	0	0	0	0	0	0	1
metZ	Rv0391	Rv0391	protein_coding	0	0	0	12	0	0	0	1	0	0	0	0	0	0	11
mfd	Rv1020	Rv1020	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0
mgtC	Rv1811	Rv1811	protein_coding	0	0	0	3	0	0	0	1	0	0	0	0	0	0	2
mgtE	Rv0362	Rv0362	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
mhpE	Rv3469c	Rv3469c	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
mhuD	Rv3592	Rv3592	protein_coding	0	0	0	10	0	0	0	0	0	0	0	0	0	0	10
mku	Rv0937c	Rv0937c	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
mmpL11	Rv0202c	Rv0202c	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0
mmpL12	Rv1522c	Rv1522c	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
mmpL2	Rv0507	Rv0507	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
mmpL3	Rv0206c	Rv0206c	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
mmpL4	Rv0450c	Rv0450c	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
mmpL5	Rv0676c	Rv0676c	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
mmpL6	Rv1557	Rv1557	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
mmpL8	Rv3823c	Rv3823c	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
mmpL9	Rv2339	Rv2339	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
mmpS2	Rv0506	Rv0506	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
mmpS3	Rv2198c	Rv2198c	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
mmpS4	Rv0451c	Rv0451c	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
mmpS5	Rv0677c	Rv0677c	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
mmsA	Rv0753c	Rv0753c	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
mmsB	Rv0751c	Rv0751c	protein_coding	0	0	0	7	0	0	0	7	0	0	0	0	0	0	0
mmuM	Rv2458	Rv2458	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
mntH	Rv0924c	Rv0924c	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
moaA2	Rv0869c	Rv0869c	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
moaC2	Rv0864	Rv0864	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
moaD2	Rv0868c	Rv0868c	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
moaE2	Rv0866	Rv0866	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
mobA	Rv2453c	Rv2453c	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
modA	Rv1857	Rv1857	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
modB	Rv1858	Rv1858	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
modC	Rv1859	Rv1859	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
moeA2	Rv0438c	Rv0438c	protein_coding	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0
moeB1	Rv3206c	Rv3206c	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
moeW	Rv2338c	Rv2338c	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
moeY	Rv1355c	Rv1355c	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
mog	Rv0865	Rv0865	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
moxR2	Rv3692	Rv3692	protein_coding	0	0	0	3	0	0	0	2	0	0	0	0	0	0	1
moxR3	Rv3164c	Rv3164c	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
mpa	Rv2115c	Rv2115c	protein_coding	0	0	0	4	0	0	0	3	0	0	0	0	0	0	1
mprA	Rv0981	Rv0981	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
mprB	Rv0982	Rv0982	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
mqo	Rv2852c	Rv2852c	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	4
mrp	Rv1229c	Rv1229c	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
mrsA	Rv3441c	Rv3441c	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
mshA	Rv0486	Rv0486	protein_coding	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1
mshB	Rv1170	Rv1170	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
mshC	Rv2130c	Rv2130c	protein_coding	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0
mshD	Rv0819	Rv0819	protein_coding	0	0	0	3	0	0	0	2	0	0	0	0	0	0	1
msrA	Rv0137c	Rv0137c	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
mtr	Rv2855	Rv2855	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	4
mtrA	Rv3246c	Rv3246c	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
mtrB	Rv3245c	Rv3245c	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
murA	Rv1315	Rv1315	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0
murB	Rv0482	Rv0482	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0
murC	Rv2152c	Rv2152c	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
murD	Rv2155c	Rv2155c	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
murF	Rv2157c	Rv2157c	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
murG	Rv2153c	Rv2153c	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
murX	Rv2156c	Rv2156c	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
mutA	Rv1492	Rv1492	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
mutB	Rv1493	Rv1493	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
mutT3	Rv0413	Rv0413	protein_coding	0	0	0	3	0	0	0	1	0	0	0	0	0	0	2
mutT4	Rv3908	Rv3908	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
mutY	Rv3589	Rv3589	protein_coding	0	0	0	10	0	0	0	10	0	0	0	0	0	0	0
mycP1	Rv3883c	Rv3883c	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
mymT	Rv0186A	Rv0186A	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
nadD	Rv2421c	Rv2421c	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
nadR	Rv0212c	Rv0212c	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
nagA	Rv3332	Rv3332	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
nanT	Rv1902c	Rv1902c	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
narG	Rv1161	Rv1161	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
narH	Rv1162	Rv1162	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
narI	Rv1164	Rv1164	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
narJ	Rv1163	Rv1163	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
nat	Rv3566c	Rv3566c	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
ndh	Rv1854c	Rv1854c	protein_coding	0	0	0	5	0	0	0	4	0	0	0	0	0	0	1
ndhA	Rv0392c	Rv0392c	protein_coding	0	0	0	12	0	0	0	11	0	0	0	0	0	0	1
nei	Rv3297	Rv3297	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
nicT	Rv2856	Rv2856	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	4
nirB	Rv0252	Rv0252	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
nrdB	Rv0233	Rv0233	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
nrdE	Rv3051c	Rv3051c	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
nrdH	Rv3053c	Rv3053c	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
nrdI	Rv3052c	Rv3052c	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
nrdR	Rv2718c	Rv2718c	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	4
nrdZ	Rv0570	Rv0570	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
nrp	Rv0101	Rv0101	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
ogt	Rv1316c	Rv1316c	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
ompA	Rv0899	Rv0899	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
opcA	Rv1446c	Rv1446c	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
oppB	Rv1283c	Rv1283c	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
oppC	Rv1282c	Rv1282c	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
oppD	Rv1281c	Rv1281c	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
orn	Rv2511	Rv2511	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
otsB1	Rv2006	Rv2006	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
oxyR'	Rv2427A	Rv2427A	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
pabB	Rv1005c	Rv1005c	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0
panB	Rv2225	Rv2225	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
panC	Rv3602c	Rv3602c	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
panD	Rv3601c	Rv3601c	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
papA1	Rv3824c	Rv3824c	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
papA2	Rv3820c	Rv3820c	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
papA3	Rv1182	Rv1182	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
parB	Rv3917c	Rv3917c	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
parD1	Rv1960c	Rv1960c	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
parD2	Rv2142A	Rv2142A	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
parE1	Rv1959c	Rv1959c	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
parE2	Rv2142c	Rv2142c	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
pbpA	Rv0016c	Rv0016c	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
pca	Rv2967c	Rv2967c	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
pckA	Rv0211	Rv0211	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
pcnA	Rv3907c	Rv3907c	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
pcp	Rv0319	Rv0319	protein_coding	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0
pdc	Rv0853c	Rv0853c	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
pdxH	Rv2607	Rv2607	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
pepB	Rv2213	Rv2213	protein_coding	0	0	0	3	0	0	0	1	0	0	0	0	0	0	2
pepE	Rv2089c	Rv2089c	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
pepN	Rv2467	Rv2467	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
pfkA	Rv3010c	Rv3010c	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
pfkB	Rv2029c	Rv2029c	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
pgi	Rv0946c	Rv0946c	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
pgsA2	Rv1822	Rv1822	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
pgsA3	Rv2746c	Rv2746c	protein_coding	0	0	1	2	0	0	0	2	0	1	0	0	0	0	0
phoT	Rv0820	Rv0820	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0
phoY1	Rv3301c	Rv3301c	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
phoY2	Rv0821c	Rv0821c	protein_coding	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0
php	Rv0230c	Rv0230c	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
pimB	Rv2188c	Rv2188c	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
pirG	Rv3810	Rv3810	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
pitA	Rv0545c	Rv0545c	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
pknA	Rv0015c	Rv0015c	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
pknB	Rv0014c	Rv0014c	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
pknD	Rv0931c	Rv0931c	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
pknE	Rv1743	Rv1743	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
pknF	Rv1746	Rv1746	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
pknG	Rv0410c	Rv0410c	protein_coding	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1
pknH	Rv1266c	Rv1266c	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
pknJ	Rv2088	Rv2088	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
pks1	Rv2946c	Rv2946c	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
pks11	Rv1665	Rv1665	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
pks12	Rv2048c	Rv2048c	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
pks13	Rv3800c	Rv3800c	protein_coding	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0
pks15	Rv2947c	Rv2947c	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
pks16	Rv1013	Rv1013	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
pks2	Rv3825c	Rv3825c	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
pks3	Rv1180	Rv1180	protein_coding	1	0	0	3	0	0	0	1	0	0	1	0	1	0	2
pks4	Rv1181	Rv1181	protein_coding	0	1	0	3	0	0	0	0	0	0	0	0	0	1	3
pks9	Rv1664	Rv1664	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
plcD	Rv1755c	Rv1755c	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0
plsB1	Rv1551	Rv1551	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
pmmA	Rv3257c	Rv3257c	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
pmmB	Rv3308	Rv3308	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
pncB2	Rv0573c	Rv0573c	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
pnp	Rv0535	Rv0535	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
ponA1	Rv0050	Rv0050	protein_coding	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0
ponA2	Rv3682	Rv3682	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
ppa	Rv3628	Rv3628	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
ppdK	Rv1127c	Rv1127c	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
ppiA	Rv0009	Rv0009	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
ppiB	Rv2582	Rv2582	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
ppk2	Rv3232c	Rv3232c	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
ppsA	Rv2931	Rv2931	protein_coding	1	0	2	0	0	0	0	0	0	2	0	1	0	0	0
ppsB	Rv2932	Rv2932	protein_coding	0	0	0	4	0	0	0	1	0	0	0	0	0	0	3
ppsC	Rv2933	Rv2933	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
ppsD	Rv2934	Rv2934	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
pra	Rv1078	Rv1078	protein_coding	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0
prcA	Rv2109c	Rv2109c	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3
prcB	Rv2110c	Rv2110c	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3
prfB	Rv3105c	Rv3105c	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
proA	Rv2427c	Rv2427c	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
proC	Rv0500	Rv0500	protein_coding	0	0	0	3	0	0	0	1	0	0	0	0	0	0	2
prrA	Rv0903c	Rv0903c	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
prrB	Rv0902c	Rv0902c	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
prsA	Rv1017c	Rv1017c	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
psd	Rv0437c	Rv0437c	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
pssA	Rv0436c	Rv0436c	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
pstA1	Rv0930	Rv0930	protein_coding	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1
pstA2	Rv0936	Rv0936	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
pstB	Rv0933	Rv0933	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
pstC1	Rv0935	Rv0935	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
pstC2	Rv0929	Rv0929	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
pstP	Rv0018c	Rv0018c	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
pstS1	Rv0934	Rv0934	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
pstS2	Rv0932c	Rv0932c	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
pstS3	Rv0928	Rv0928	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
pta	Rv0408	Rv0408	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0
pth	Rv1014c	Rv1014c	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
ptkA	Rv2232	Rv2232	protein_coding	0	0	0	3	0	0	0	1	0	0	0	0	0	0	2
ptpA	Rv2234	Rv2234	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
pup	Rv2111c	Rv2111c	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3
purA	Rv0357c	Rv0357c	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
purE	Rv3275c	Rv3275c	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0
purF	Rv0808	Rv0808	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
purH	Rv0957	Rv0957	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
purK	Rv3276c	Rv3276c	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
purM	Rv0809	Rv0809	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
purN	Rv0956	Rv0956	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
purT	Rv0389	Rv0389	protein_coding	0	0	0	12	0	0	0	1	0	0	0	0	0	0	11
purU	Rv2964	Rv2964	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
pyrE	Rv0382c	Rv0382c	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
qcrA	Rv2195	Rv2195	protein_coding	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1
qcrB	Rv2196	Rv2196	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
qcrC	Rv2194	Rv2194	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
qor	Rv1454c	Rv1454c	protein_coding	0	0	0	7	0	0	0	7	0	0	0	0	0	0	0
radA	Rv3585	Rv3585	protein_coding	0	0	0	10	0	0	0	10	0	0	0	0	0	0	0
recA	Rv2737c	Rv2737c	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
recG	Rv2973c	Rv2973c	protein_coding	0	0	1	2	0	0	0	1	0	1	0	0	0	0	1
recR	Rv3715c	Rv3715c	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
recX	Rv2736c	Rv2736c	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
regX3	Rv0491	Rv0491	protein_coding	0	0	0	3	0	0	0	2	0	0	0	0	0	0	1
relA	Rv2583c	Rv2583c	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
relB	Rv1247c	Rv1247c	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
rfbD	Rv3783	Rv3783	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
rfbE	Rv3781	Rv3781	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0
rhlE	Rv3211	Rv3211	protein_coding	0	0	1	2	0	0	0	2	0	1	0	0	0	0	0
ribA1	Rv1940	Rv1940	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
ribA2	Rv1415	Rv1415	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
ribC	Rv1412	Rv1412	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
ribH	Rv1416	Rv1416	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
rmlB	Rv3464	Rv3464	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
rmlC	Rv3465	Rv3465	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
rmlD	Rv3266c	Rv3266c	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0
rodA	Rv0017c	Rv0017c	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
rpfA	Rv0867c	Rv0867c	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
rpfB	Rv1009	Rv1009	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
rpfC	Rv1884c	Rv1884c	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
rpfD	Rv2389c	Rv2389c	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
rpfE	Rv2450c	Rv2450c	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
rpiB	Rv2465c	Rv2465c	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
rplB	Rv0704	Rv0704	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
rplC	Rv0701	Rv0701	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
rplD	Rv0702	Rv0702	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
rplI	Rv0056	Rv0056	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
rplM	Rv3443c	Rv3443c	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
rplO	Rv0723	Rv0723	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
rplP	Rv0708	Rv0708	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
rplQ	Rv3456c	Rv3456c	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
rplT	Rv1643	Rv1643	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
rplV	Rv0706	Rv0706	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
rplW	Rv0703	Rv0703	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
rplY	Rv1015c	Rv1015c	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
rpmB2	Rv2058c	Rv2058c	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
rpmC	Rv0709	Rv0709	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
rpmD	Rv0722	Rv0722	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
rpmF	Rv0979A	Rv0979A	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
